Address ,  Label                                     
00443BFC,  game_ui_disable_
00443C30,  game_ui_enable_
00443C60,  game_ui_is_disabled_
00443F50,  game_unload_info_
00444C3C,  gconfig_exit_
00444570,  gconfig_init_
00444C14,  gconfig_save_
0044821C,  gdActivateBarter_
004458BC,  gdAddOptionStr_
0044585C,  gdAddOption_
004461F0,  gdAddReviewOptionChosenStr_
004461A4,  gdAddReviewOptionChosen_
004460B4,  gdAddReviewReplyStr_
00446040,  gdAddReviewReply_
0044B1D4,  gdBlendTableExit_
0044B080,  gdBlendTableInit_
00449330,  gdCanBarter_
00448740,  gdControlCreateWin_
00448C10,  gdControlDestroyWin_
0044928C,  gdControlPressed_
00448D30,  gdControlUpdateInfo_
004493B8,  gdControl_
0044715C,  gdCreateHeadWindow_
004496A0,  gdCustomCreateWin_
00449A10,  gdCustomDestroyWin_
00449E64,  gdCustomSelectRedraw_
00449FC0,  gdCustomSelect_
00449BB4,  gdCustomUpdateInfo_
0044A4E0,  gdCustomUpdateSetting_
00449B3C,  gdCustom_
00447294,  gdDestroyHeadWindow_
0044ACFC,  gdDisplayFrame_
004457EC,  gdHide_
004492D0,  gdPickAIUpdateMsg_
00447614,  gdPlayTransition_
004468DC,  gdProcessChoice_
00446454,  gdProcessCleanup_
00446498,  gdProcessExit_
00446A18,  gdProcessHighlight_
00446288,  gdProcessInit_
00446C94,  gdProcessReply_
00446B5C,  gdProcessUnHighlight_
00446D30,  gdProcessUpdate_
004465C0,  gdProcess_
00445D44,  gdReviewDisplay_
00445C18,  gdReviewExit_
00445FDC,  gdReviewFree_
00445938,  gdReviewInit_
00445CA0,  gdReviewPressed_
00447300,  gdSetupFidget_
00445844,  gdUnhideReply_
00445818,  gdUnhide_
00446504,  gdUpdateMula_
00447598,  gdWaitForFidget_
00444D2C,  gdialogActive_
004450FC,  gdialogDisableBK_
00445448,  gdialogDisplayMsg_
004450EC,  gdialogEnableBK_
00444D3C,  gdialogEnter_
00445298,  gdialogExitFromScript_
004450C4,  gdialogFreeSpeech_
004456D8,  gdialogGo_
0044510C,  gdialogInitFromScript_
00444D1C,  gdialogInit_
004455FC,  gdialogOptionProcStr_
004455B8,  gdialogOptionProc_
00445578,  gdialogOptionStr_
00445538,  gdialogOption_
0044567C,  gdialogReplyStr_
00445640,  gdialogReply_
00444D20,  gdialogReset_
00445510,  gdialogSayMessage_
00445438,  gdialogSetBackground_
00448214,  gdialogSetBarterMod_
00445050,  gdialogSetupSpeech_
004454FC,  gdialogStart_
00444FE4,  gdialogSystemEnter_
00445764,  gdialogUpdatePartyStatus_
00448660,  gdialog_barter_cleanup_tables_
00448290,  gdialog_barter_create_win_
0044854C,  gdialog_barter_destroy_win_
0044A52C,  gdialog_barter_pressed_
00447A58,  gdialog_bk_
00447D98,  gdialog_scroll_subwin_
0044A62C,  gdialog_window_create_
0044A9D8,  gdialog_window_destroy_
004E77A8,  gen_bitlen_
004E7A20,  gen_codes_
0043E914,  general_reps_exit_
0043E798,  general_reps_init_
0043E93C,  general_reps_qsort_compare_
004C7DC0,  getColorBlendTable_
004C7B20,  getColorPaletteEntry_
004C8A64,  getColorPalette_
00467C78,  getData_
004AA25C,  getDirList_
004AA2A4,  getFileList_
004B6ED0,  getInput_
004DE530,  getLong_
004678BC,  getOp_
00495010,  getPartyMemberCount_
0046E26C,  getProgramList_
0042F434,  getReply_
004C752C,  getSystemPaletteEntry_
004C7420,  getSystemPalette_
00463828,  getTimeOut_
004961B0,  getWord_
00412120,  get_an_object_
004C9410,  get_bk_time_
004DDC30,  get_byte_
00426218,  get_called_shot_location_
004F21A3,  get_clock_time_
004E1790,  get_crc_table_
0048465C,  get_current_memory_
0042E974,  get_cycle_speed_
004C9440,  get_focus_func_
004B2E90,  get_grid_flag_
004C9450,  get_idle_func_
004C8B78,  get_input_
004C8C9C,  get_input_buffer_
004C8BC8,  get_input_position_
0047F084,  get_input_str2_
00433C6C,  get_input_str_
004825CC,  get_map_idx_same_
004DD0AC,  get_num_i_
004F24A6,  get_opt_
0042D618,  get_rad_damage_level_
004C9430,  get_repeat_delay_
004C9420,  get_repeat_rate_
004CADF8,  get_start_mode_
004C9370,  get_time_
0043BAE8,  get_trait_count_
004CAE14,  get_update_palette_func_
004F3F91,  getch_
004F2E81,  getche_
004F2183,  getclock_
004E62E1,  getcwd_
004E0385,  getenv_
0048504C,  getmsg_
004EB980,  getpid_
004E6AA5,  getpow10
004EE7CD,  getprintspecs_
004B4580,  getverstr_
0044B2A4,  gfree_
004FCD1C,  gfxGetCrtc_
004FCCAD,  gfxLoadCrtc_
004FCC9B,  gfxMode_
004FCD46,  gfxVres_
0044E580,  gmObjIsValidTarget_
0044EAE4,  gmPaletteFinish_
0044B294,  gmalloc_
0044B250,  gmemory_init_
0044D878,  gmouse_3d_build_hex_frame_
0044D214,  gmouse_3d_build_menu_frame_
0044CFA0,  gmouse_3d_build_pick_frame_
0044D774,  gmouse_3d_build_to_hit_frame_
0044CA04,  gmouse_3d_disable_modes_
0044C9F8,  gmouse_3d_enable_modes_
0044DB34,  gmouse_3d_exit_
0044CCF4,  gmouse_3d_get_fid_
0044CB6C,  gmouse_3d_get_mode_
0044D630,  gmouse_3d_highlight_menu_frame_
0044D984,  gmouse_3d_init_
0044CEB0,  gmouse_3d_is_on_
0044DB78,  gmouse_3d_lock_frames_
0044D61C,  gmouse_3d_menu_frame_hot_
0044CA10,  gmouse_3d_modes_are_enabled_
0044DF94,  gmouse_3d_move_to_
0044CE34,  gmouse_3d_off_
0044CD2C,  gmouse_3d_on_
0044D200,  gmouse_3d_pick_frame_hot_
0044CBD0,  gmouse_3d_refresh_
0044DAC0,  gmouse_3d_reset_
0044CD0C,  gmouse_3d_reset_fid_
0044DF40,  gmouse_3d_reset_flat_fid_
0044CBFC,  gmouse_3d_set_fid_
0044DF1C,  gmouse_3d_set_flat_fid_
0044CA18,  gmouse_3d_set_mode_
0044D954,  gmouse_3d_synch_item_highlight_
0044CB74,  gmouse_3d_toggle_mode_
0044DE44,  gmouse_3d_unlock_frames_
0044B684,  gmouse_bk_process_
0044E42C,  gmouse_check_scrolling_
0044B48C,  gmouse_disable_
0044B4D8,  gmouse_disable_scrolling_
0044B454,  gmouse_enable_
0044B4CC,  gmouse_enable_scrolling_
0044B3B8,  gmouse_exit_
0044B504,  gmouse_get_click_to_scroll_
0044C9E8,  gmouse_get_cursor_
0044BFA8,  gmouse_handle_event_
0044B2B0,  gmouse_init_
0044B4C4,  gmouse_is_enabled_
0044B54C,  gmouse_is_scrolling_
0044E544,  gmouse_remove_item_outline_
0044B2E8,  gmouse_reset_
0044B4E4,  gmouse_scrolling_is_enabled_
0044B4EC,  gmouse_set_click_to_scroll_
0044C840,  gmouse_set_cursor_
0044C9F0,  gmouse_set_mapper_mode_
0044EB14,  gmovieIsPlaying_
0044E634,  gmovie_exit_
0044EB04,  gmovie_has_been_played_
0044E5C0,  gmovie_init_
0044E638,  gmovie_load_
0044E690,  gmovie_play_
0044E60C,  gmovie_reset_
0044E664,  gmovie_save_
0044EB1C,  gmovie_subtitle_func_
004F3642,  gmtime_
0048099C,  gnw_main_
0042A9F2,  go_next
0044B29C,  grealloc_
004C83EC,  greenloop_
0044FC40,  grey_buf_
004B2EF0,  grid_draw_
004B2E84,  grid_off_
004B2E78,  grid_on_
004B2E98,  grid_render_
004B2E60,  grid_toggle_
004514F0,  gsnd_anim_sound_
004516F0,  gsnd_build_ambient_sfx_name_
00451604,  gsnd_build_character_sfx_name_
00451718,  gsnd_build_interface_sfx_name_
004518DC,  gsnd_build_open_sfx_name_
00451898,  gsnd_build_scenery_sfx_name_
00451760,  gsnd_build_weapon_sfx_name_
00451ADC,  gsound_background_allocate_
00450658,  gsound_background_callback_get_
00450660,  gsound_background_callback_get_set_
00450650,  gsound_background_callback_set_
0045045C,  gsound_background_disable_
00450488,  gsound_background_enable_
00450638,  gsound_background_fade_get_
00450640,  gsound_background_fade_get_set_
00450630,  gsound_background_fade_set_
00451E2C,  gsound_background_find_dont_copy_
00451B30,  gsound_background_find_with_copy_
004504D4,  gsound_background_is_enabled_
00450670,  gsound_background_length_get_
00450B50,  gsound_background_pause_
0045067C,  gsound_background_play_
00450A08,  gsound_background_play_level_music_
00450A1C,  gsound_background_play_preloaded_
00452088,  gsound_background_remove_last_copy_
00450B0C,  gsound_background_restart_last_
004520EC,  gsound_background_start_
00450AB4,  gsound_background_stop_
00450B64,  gsound_background_unpause_
00450618,  gsound_background_volume_get_
00450620,  gsound_background_volume_get_set_
004504DC,  gsound_background_volume_set_
00451A00,  gsound_bkg_proc_
00452350,  gsound_check_active_effects_
00451A24,  gsound_close_
00451A88,  gsound_compressed_query_
00451534,  gsound_compute_relative_volume_
0045148C,  gsound_delete_sfx_
00450244,  gsound_exit_
004524FC,  gsound_file_exists_db_
004524E0,  gsound_file_exists_f_
00451A7C,  gsound_filesize_
00450410,  gsound_get_master_volume_
00452208,  gsound_get_music_path_
00450454,  gsound_get_sfx_volume_
00452378,  gsound_get_sound_ready_for_effect_
0044FC70,  gsound_init_
00451AB0,  gsound_internal_background_callback_
00451AD0,  gsound_internal_effect_callback_
00451A90,  gsound_internal_speech_callback_
004510DC,  gsound_load_sound_
0045145C,  gsound_load_sound_volume_
00451998,  gsound_lrg_butt_press_
004519A0,  gsound_lrg_butt_release_
00451988,  gsound_med_butt_press_
00451990,  gsound_med_butt_release_
00451A08,  gsound_open_
004519A8,  gsound_play_sfx_file_
0045108C,  gsound_play_sfx_file_volume_
00451510,  gsound_play_sound_
00451A30,  gsound_read_
00451970,  gsound_red_butt_press_
00451978,  gsound_red_butt_release_
00450164,  gsound_reset_
00451A4C,  gsound_seek_
004502EC,  gsound_set_master_volume_
00450418,  gsound_set_sfx_volume_
00452518,  gsound_setup_paths_
004502D0,  gsound_sfx_disable_
004502BC,  gsound_sfx_enable_
004502E4,  gsound_sfx_is_enabled_
00452634,  gsound_sfx_q_process_
00452628,  gsound_sfx_q_start_
00450C7C,  gsound_speech_callback_get_
00450C84,  gsound_speech_callback_get_set_
00450C74,  gsound_speech_callback_set_
00450B78,  gsound_speech_disable_
00450BC0,  gsound_speech_enable_
00451F94,  gsound_speech_find_dont_copy_
00450BE0,  gsound_speech_is_enabled_
00450C94,  gsound_speech_length_get_
00451054,  gsound_speech_pause_
00450CA0,  gsound_speech_play_
00450F8C,  gsound_speech_play_preloaded_
0045219C,  gsound_speech_start_
00451024,  gsound_speech_stop_
00451068,  gsound_speech_unpause_
00450C5C,  gsound_speech_volume_get_
00450C64,  gsound_speech_volume_get_set_
00450BE8,  gsound_speech_volume_set_
00451A70,  gsound_tell_
00451980,  gsound_toggle_butt_press_
00451A1C,  gsound_write_
004A3570,  gtime_q_add_
004A3620,  gtime_q_process_
00452740,  gzRealUncompressCopyReal_file_
004DD8B0,  gz_open_
004DE574,  gzclose_
00452804,  gzcompress_file_
004528B8,  gzdecompress_file_
004DDB98,  gzdopen_
004DE4F8,  gzeof_
004DE5EC,  gzerror_
004DE310,  gzflush_
004DE080,  gzgetc_
004DE0A8,  gzgets_
004DDB88,  gzopen_
004DE18C,  gzprintf_
004DE1F4,  gzputc_
004DE220,  gzputs_
004DDE84,  gzread_
004DE480,  gzrewind_
004DE334,  gzseek_
004DDBC8,  gzsetparams_
004DE4E4,  gztell_
004DE100,  gzwrite_
0046E7B0,  handle_inventory_
00440F10,  hashName_
004534B0,  heap_acquire_handle_
00452AD0,  heap_allocate_
00453F4C,  heap_build_fake_move_list_
00453BC4,  heap_build_free_list_
00453CD0,  heap_build_moveable_list_
00453E80,  heap_build_subblock_list_
00453558,  heap_clear_handles_
00453304,  heap_create_lists_
00452CB4,  heap_deallocate_
004533A0,  heap_destroy_lists_
00452A3C,  heap_exit_
00453480,  heap_exit_handles_
00453588,  heap_find_free_block_
00452974,  heap_init_
00453430,  heap_init_handles_
00452DE0,  heap_lock_
00453CC4,  heap_qsort_compare_free_
00453E74,  heap_qsort_compare_moveable_
00453538,  heap_release_handle_
004B44F0,  heap_report_
00453C9C,  heap_sort_free_list_
00453E54,  heap_sort_moveable_list_
00453F24,  heap_sort_subblock_list_
004532AC,  heap_stats_
00452EE4,  heap_unlock_
00452FC4,  heap_validate_
0049A968,  holodisks_exit_
0049A824,  holodisks_init_
004ED508,  huft_build_
004EB990,  id_
0041633C,  idist_
004A34CC,  inc_game_time_
004A3518,  inc_game_time_in_seconds_
004AF5D4,  inc_stat_
004E32CC,  inflateEnd_
004E3314,  inflateInit2_
004E3434,  inflateInit_
004E3274,  inflateReset_
004E387C,  inflateSetDictionary_
004E39D4,  inflateSyncPoint_
004E3908,  inflateSync_
004E3480,  inflate_
004E9A74,  inflate_blocks_
004EAB1C,  inflate_blocks_free_
004E99A8,  inflate_blocks_new_
004E993C,  inflate_blocks_reset_
004EAB7C,  inflate_blocks_sync_point_
004EC9B4,  inflate_codes_
004ED2D8,  inflate_codes_free_
004EC940,  inflate_codes_new_
004ED2F0,  inflate_copyright
004EF460,  inflate_fast_
004EDF20,  inflate_flush_
004EAB4C,  inflate_set_dictionary_
004EDB84,  inflate_trees_bits_
004EDC14,  inflate_trees_dynamic_
004EDD60,  inflate_trees_fixed_
0041A7D4,  initAudio_
0041AD68,  initAudiof_
004C89CC,  initColors_
004EB111,  initConsoleHandles_
00431430,  initDialog_
0044152C,  initExport_
0045CDD8,  initIntExtra_
0046C7DC,  initInterpreter_
00466A70,  initIntlib_
0048568C,  initMousemgr_
00486E0C,  initMovie_
004B5DE4,  initWidgets_
004B9190,  initWindow_
004E7618,  init_block_
00484770,  init_message_
004CADBC,  init_mode_1024_768_
004CADD0,  init_mode_1280_1024_
004CAD08,  init_mode_320_200_
004CAD24,  init_mode_320_240_
004CAD40,  init_mode_320_400_
004CAD94,  init_mode_640_400_
004CAD64,  init_mode_640_480_
004CAD5C,  init_mode_640_480_16_
004CAD78,  init_mode_640_480_hi_
004CADA8,  init_mode_800_600_
004E4E47,  init_name_
004928B8,  init_options_menu_
004D3C78,  init_pack_tables_
004A3174,  init_random_
004CAECC,  init_vesa_mode_
004F1736,  initrandnext_
004B45C8,  insertChar_
0046E15C,  insertProgram_
00479B44,  insert_drug_effect_
0047A290,  insert_withdrawal_
0045CDD4,  intExtraClose_
0045D878,  intExtraRemoveProgramReferences_
00466A04,  intLibDoInput_
0045400C,  int_debug_
0048C03C,  intensity_mask_buf_to_buf_
004AE988,  internalSoundFade_
004108C8,  internal_destroy_
0046E368,  interpretAddFunc_
00467A80,  interpretAddString_
0046CC68,  interpretClose_
00467440,  interpretDecStringRef_
0046E4B0,  interpretDumpStack_
0046E5EC,  interpretDumpStringHeap_
0046CC74,  interpretEnableInterpreter_
004671F0,  interpretError_
004623DC,  interpretFadeInNoBK_
00462380,  interpretFadeIn_
004623A4,  interpretFadeOutNoBK_
00462348,  interpretFadeOut_
0046222C,  interpretFadePaletteBK_
00462330,  interpretFadePalette_
0046DCD0,  interpretFindProcedure_
00467614,  interpretFreeProgram_
0046790C,  interpretGetName_
004678E0,  interpretGetString_
00467424,  interpretIncStringRef_
00467918,  interpretInvalidateString_
004670B8,  interpretMangleName_
004670FC,  interpretOutputFunc_
00467104,  interpretOutput_
00467500,  interpretPopLong_
004674F0,  interpretPopShort_
004674DC,  interpretPushLong_
0046748C,  interpretPushShort_
00466F6C,  interpretRegisterProgramDeleteCallback_
0046E3C0,  interpretResumeEvents_
0046E4AC,  interpretSaveProgramState_
0046E1DC,  interpretSetCPUBurstSize_
0046E398,  interpretSetFilenameFunc_
004670A8,  interpretSetTimeFunc_
0046E3A0,  interpretSuspendEvents_
00467000,  interpretUnregisterProgramDeleteCallback_
0046CCA4,  interpret_
0046066C,  intface_change_fid_animate_
00460660,  intface_change_fid_callback_
00460940,  intface_create_end_combat_button_
004607E0,  intface_create_end_turn_button_
00460A24,  intface_destroy_end_combat_button_
004608C4,  intface_destroy_end_turn_button_
0045EAFC,  intface_disable_
00460AA0,  intface_draw_ammo_lights_
0045EA64,  intface_enable_
0045FC98,  intface_end_buttons_disable_
0045FC04,  intface_end_buttons_enable_
0045FAC0,  intface_end_window_close_
0045F96C,  intface_end_window_open_
0045E440,  intface_exit_
00461128,  intface_fatal_error_
0045EF6C,  intface_get_attack_
0045F804,  intface_get_current_item_
0045F4B4,  intface_get_item_states_
0045E9E0,  intface_hide_
0045D880,  intface_init_
0045FD2C,  intface_init_items_
0045EB90,  intface_is_enabled_
0045EA5C,  intface_is_hidden_
0045F7FC,  intface_is_item_right_hand_
00460B20,  intface_item_reload_
0045E860,  intface_load_
0045EB98,  intface_redraw_
0045FD88,  intface_redraw_items_
00460658,  intface_redraw_items_callback_
0045E3D0,  intface_reset_
00460BA0,  intface_rotate_numbers_
0045E988,  intface_save_
0045EA10,  intface_show_
0045F4E0,  intface_toggle_item_state_
0045F404,  intface_toggle_items_
0045EDA8,  intface_update_ac_
0045F838,  intface_update_ammo_lights_
0045EBD8,  intface_update_hit_points_
0045EFEC,  intface_update_items_
0045EE0C,  intface_update_move_points_
0045F5EC,  intface_use_item_
004669A0,  intlibClose_
00462340,  intlibGetFadeIn_
00472A64,  invenUnwieldFunc_
00472768,  invenWieldFunc_
0047304C,  inven_action_cursor_
00471D34,  inven_clear_
00472D24,  inven_display_msg_
00470B8C,  inven_exit_
004726EC,  inven_find_id_
00472698,  inven_find_type_
00472B54,  inven_from_button_
00470D1C,  inven_hover_off_
00470C2C,  inven_hover_on_
00472740,  inven_index_ptr_
00470A2C,  inven_init_
00471BBC,  inven_left_hand_
00472EB8,  inven_obj_examine_func_
00470DB8,  inven_pickup_
00471C54,  inven_pid_is_carried_
00471CA0,  inven_pid_is_carried_ptr_
00471CDC,  inven_pid_quantity_carried_
0046E724,  inven_reset_dude_
00471B70,  inven_right_hand_
0046E718,  inven_set_dude_
00470BCC,  inven_set_mouse_
00477074,  inven_set_timer_
004746A0,  inven_steal_container_
00472A54,  inven_unwield_
00470D5C,  inven_update_lighting_
00472758,  inven_wield_
00471C08,  inven_worn_
0046E73C,  inventry_msg_load_
0046E7A0,  inventry_msg_unload_
004F4DA0,  ioNextRecord_
004F4D00,  ioRead_
004F6370,  ioRelease_
004F4C90,  ioReset_
0047DC60,  isLoadingGame_
00494FC4,  isPartyMember_
00494F64,  isPotentialPartyMember_
004EBE49,  is_directory_
00412BC4,  is_hit_from_front_
00482528,  is_map_idx_same_
00411D68,  is_next_to_
0042E2F8,  is_pc_flag_
0042E3F4,  is_pc_sneak_working_
0043DF50,  is_supper_bonus_
0042BA04,  is_within_perception_
004EE288,  isatty_
00434060,  isdoschar_
00481F48,  iso_exit_
00481CA0,  iso_init_
00481ED4,  iso_reset_
00479A74,  item_a_ac_adjust_
00479B04,  item_a_dam_div_
00479AD4,  item_a_dam_mult_
00479AA4,  item_a_dr_adjust_
004772B8,  item_add_force_
00477158,  item_add_mult_
004792F8,  item_ar_ac_
00479318,  item_ar_dr_
00479338,  item_ar_dt_
004793A8,  item_ar_female_fid_
00479380,  item_ar_male_fid_
00479358,  item_ar_perk_
00479A20,  item_c_curr_size_
00479A00,  item_c_max_size_
0047A6F8,  item_caps_adjust_
0047A8C8,  item_caps_get_amount_
0047A8D8,  item_caps_set_amount_
0047A6A8,  item_caps_total_
004775D8,  item_compact_
00477CAC,  item_cost_
0047808C,  item_count_
0047A640,  item_d_check_addict_
0047A178,  item_d_clear_
0047A1D0,  item_d_load_
0047A198,  item_d_process_
0047A254,  item_d_save_
0047A5E8,  item_d_set_addict_
00479F60,  item_d_take_drug_
0047A60C,  item_d_unset_addict_
00477AF4,  item_description_
00477770,  item_destroy_all_hidden_
00477804,  item_drop_all_
00477148,  item_exit_
00477AFC,  item_get_type_
00477F3C,  item_grey_
00477FF8,  item_hit_with_
004779F0,  item_identical_
004770E0,  item_init_
00477FB0,  item_inv_fid_
00478244,  item_is_hidden_
00479B34,  item_k_curr_code_
00477154,  item_load_
00479434,  item_m_cell_
00479454,  item_m_cell_pid_
004793F0,  item_m_curr_charges_
004795A4,  item_m_dec_charges_
004793D0,  item_m_max_charges_
004796A8,  item_m_on_
004793F8,  item_m_set_charges_
00479998,  item_m_stealth_effect_off_
00479960,  item_m_stealth_effect_on_
004795F0,  item_m_trickle_
00479898,  item_m_turn_off_
00479954,  item_m_turn_off_from_queue_
004796D0,  item_m_turn_on_
004794A4,  item_m_use_charged_item_
0047947C,  item_m_uses_charges_
00477B4C,  item_material_
0047769C,  item_move_
004776AC,  item_move_all_
004776E0,  item_move_all_hidden_
004776A4,  item_move_force_
00477608,  item_move_func_
00478040,  item_mp_cost_
00477AE4,  item_name_
004780E4,  item_queued_
00477490,  item_remove_mult_
00478154,  item_replace_
00477144,  item_reset_
00477B68,  item_size_
00477DAC,  item_total_cost_
00477E98,  item_total_weight_
00479190,  item_w_ac_adjust_
00478DF8,  item_w_ammo_pid_
004785DC,  item_w_anim_
00478DA8,  item_w_anim_code_
0047860C,  item_w_anim_weap_
0047910C,  item_w_area_damage_radius_
004786C8,  item_w_caliber_
00478E5C,  item_w_called_shot_
00478874,  item_w_can_reload_
00478EF4,  item_w_can_unload_
004790AC,  item_w_compute_ammo_cost_
00478D30,  item_w_crit_fail_
004786A0,  item_w_curr_ammo_
00479294,  item_w_dam_div_
00479230,  item_w_dam_mult_
00478448,  item_w_damage_
004783B8,  item_w_damage_min_max_
00478570,  item_w_damage_type_
004791E0,  item_w_dr_adjust_
00479180,  item_w_grenade_dmg_radius_
00478598,  item_w_is_2handed_
004790E8,  item_w_is_grenade_
00478674,  item_w_max_ammo_
00478D08,  item_w_min_st_
00478B24,  item_w_mp_cost_
00478D58,  item_w_perk_
0047905C,  item_w_primary_mp_cost_
00478DD0,  item_w_proj_pid_
00478A1C,  item_w_range_
00478918,  item_w_reload_
00479188,  item_w_rocket_dmg_radius_
00478D80,  item_w_rounds_
00479084,  item_w_secondary_mp_cost_
00478714,  item_w_set_curr_ammo_
004782CC,  item_w_skill_
00478370,  item_w_skill_level_
00478E18,  item_w_sound_id_
00478280,  item_w_subtype_
00478768,  item_w_try_reload_
00478F80,  item_w_unload_
0047A2FC,  item_wd_clear_
0047A324,  item_wd_clear_all_
0047A404,  item_wd_load_
0047A384,  item_wd_process_
0047A484,  item_wd_save_
00477B88,  item_weight_
004F0CC0,  itoa_
0043A9CC,  itostndn_
0043E764,  karma_vars_exit_
0043E5C4,  karma_vars_init_
0043E78C,  karma_vars_qsort_compare_
004CBEF4,  kb_ascii_to_scan_
004D25D4,  kb_buffer_get_
004D2614,  kb_buffer_peek_
004D2594,  kb_buffer_put_
004CBDA8,  kb_clear_
004CBE00,  kb_disable_
004CBE40,  kb_disable_numlock_
004CBE20,  kb_disable_numpad_
004CBF50,  kb_elapsed_time_
004CBE0C,  kb_enable_
004CBE4C,  kb_enable_numlock_
004CBE2C,  kb_enable_numpad_
004CBEEC,  kb_get_layout_
004CBDE8,  kb_getch_
004D24F8,  kb_init_lock_status_
004CBE18,  kb_is_disabled_
004CDC08,  kb_map_ascii_English_US_
004D0400,  kb_map_ascii_French_
004D0C54,  kb_map_ascii_German_
004D1758,  kb_map_ascii_Italian_
004D1E24,  kb_map_ascii_Spanish_
004CDA4C,  kb_next_ascii_
004CC2F0,  kb_next_ascii_English_US_
004CC5BC,  kb_next_ascii_French_
004CC94C,  kb_next_ascii_German_
004CCE14,  kb_next_ascii_Italian_
004CD0E0,  kb_next_ascii_Spanish_
004CBE58,  kb_numlock_is_disabled_
004CBE38,  kb_numpad_is_disabled_
004CBF5C,  kb_reset_elapsed_time_
004CBE74,  kb_set_layout_
004CBF68,  kb_simulate_key_
004D2540,  kb_toggle_caps_
004D255C,  kb_toggle_num_
004D2578,  kb_toggle_scroll_
004CBD14,  kb_wait_
00434498,  kills_list_comp_
0045EFA8,  left_is_aimed
0045EFAE,  left_weapon
004A29E4,  level_to_reaction_
0047AA10,  light_add_to_tile_
0047A96C,  light_decrease_ambient_
0047A8F8,  light_get_ambient_
0047A980,  light_get_tile_
0047A9C4,  light_get_tile_true_
0047A900,  light_increase_ambient_
0047A8F0,  light_init_
0047AA84,  light_reset_tiles_
0047A908,  light_set_ambient_
0047A9EC,  light_set_tile_
0047AA48,  light_subtract_from_tile_
004D3A48,  lighten_buf_
0047AAD8,  lips_bkg_proc_
0047AAC0,  lips_fix_string_
0047B730,  lips_free_speech_
0047AFAC,  lips_load_file_
0047B5D0,  lips_make_speech_
0047AC2C,  lips_play_speech_
0047AD98,  lips_read_lipsynch_info_
0047AD5C,  lips_read_marker_type_
0047AD4C,  lips_read_phoneme_type_
0047AD2C,  lips_stop_speech_
0043BCE0,  list_karma_
00434238,  list_perks_
004E2514,  lm_init_
0042EFF4,  load256Palette_
004C78E4,  loadColorTable_
0042EFCC,  loadDataFile_
00496494,  loadPCX_
004A3B74,  loadProgram_
0042EF60,  loadRawDataFile_
004D55FC,  load_font_
00419EC0,  load_frame_
00419FC0,  load_frame_into_
0044ED98,  load_lbm_to_buf_
0049340C,  load_options_
004D7AC4,  load_texture_
00487964,  localMovieCallback_
0044B228,  localmyfree_
0044B200,  localmymalloc_
0044B214,  localmyrealloc_
0044B23C,  localmystrdup_
004F1652,  localtime_
004F4509,  log10_
004F4515,  log2_
004F44FD,  log_
004E25E8,  longest_match_
004F154D,  longjmp_
00473904,  loot_container_
004F181C,  lseek_
004EF9C7,  ltoa_
004814B4,  mainDeathGrabTextFile_
00481598,  mainDeathWordWrap_
0048118C,  main_death_scene_
004814A8,  main_death_voiceover_callback_
00480D18,  main_exit_system_
00480E48,  main_game_loop_
00480CC0,  main_init_system_
00480D4C,  main_load_new_
00480DF8,  main_loadgame_new_
00481650,  main_menu_create_
00481968,  main_menu_destroy_
00481C88,  main_menu_fatal_error_
00481AD0,  main_menu_get_timeout_
00481A00,  main_menu_hide_
00481AA8,  main_menu_is_enabled_
00481A8C,  main_menu_is_shown_
00481AEC,  main_menu_loop_
00481C94,  main_menu_play_sound_
00481AB0,  main_menu_set_timeout_
00481A48,  main_menu_show_
00480D0C,  main_reset_system_
00480F38,  main_selfrun_exit_
00480EE4,  main_selfrun_init_
0048109C,  main_selfrun_play_
00480F64,  main_selfrun_record_
00480E34,  main_unload_new_
00415EE8,  make_path_
00415EFC,  make_path_func_
0041695C,  make_stair_path_
004163AC,  make_straight_path_
004163C8,  make_straight_path_func_
004F27F0,  makelist_
00482924,  mapSetEntranceInfo_
0048328C,  map_age_dead_critters_
00483FE4,  map_allocate_global_vars_
00484080,  map_allocate_local_vars_
00482148,  map_bk_processes_are_disabled_
004835F8,  map_check_state_
00482104,  map_disable_bk_processes_
00483ED0,  map_display_draw_
004820C0,  map_enable_bk_processes_
00482084,  map_exit_
00482900,  map_file_path_
00483784,  map_fix_critter_combat_data_
00484038,  map_free_global_vars_
004840D4,  map_free_local_vars_
00482684,  map_get_description_
0048268C,  map_get_description_idx_
004824CC,  map_get_elev_idx_
00482250,  map_get_global_var_
004826B8,  map_get_index_number_
004822B0,  map_get_local_var_
004824A4,  map_get_name_
0048261C,  map_get_short_name_
00481FB4,  map_init_
004821F4,  map_is_elevation_empty_
004835B4,  map_leave_map_
00482A68,  map_load_
004829F0,  map_load_dialog_
00482B74,  map_load_file_
0048405C,  map_load_global_vars_
00482B34,  map_load_idx_
00483188,  map_load_in_game_
004840F8,  map_load_local_vars_
004822E0,  map_malloc_local_var_
00482938,  map_new_map_
0048411C,  map_place_dude_and_mouse_
004844B4,  map_read_MapData_
00482064,  map_reset_
00483850,  map_save_
00483C6C,  map_save_as_
004837C0,  map_save_dialog_
00483980,  map_save_file_
00483C98,  map_save_in_game_
004826C0,  map_scroll_
00483EE4,  map_scroll_refresh_game_
00483F44,  map_scroll_refresh_mapper_
00482158,  map_set_elevation_
